order_id,customer_id,order_date,category,product_name,region,payment_method,quantity,unit_price,discount_pct,revenue,order_status,rating,delivery_days
ORD023902,CUST12870,2023-12-10 02:33:52.888657,Electronics,Electronics Product 54,North,Credit Card,5,76901.97,0,384509.85,Delivered,1.9,4
ORD023903,CUST00458,2023-12-10 02:33:52.888657,Electronics,Electronics Product 44,North,Credit Card,3,29714.55,15,75772.1,Delivered,1.8,7
ORD023904,CUST11701,2023-12-10 02:54:54.353887,Beauty,Beauty Product 7,South,Net Banking,4,1312.82,0,5251.28,Delivered,1.0,5
ORD023905,CUST13169,2023-12-10 02:54:54.353887,Grocery,Grocery Product 5,Central,Debit Card,5,1565.1,0,7825.5,Delivered,3.8,5
ORD023906,CUST00911,2023-12-10 02:54:54.353887,Toys,Toys Product 30,North,Net Banking,4,2084.94,15,7088.8,Delivered,2.4,8
ORD023907,CUST06626,2023-12-10 02:54:54.353887,Grocery,Grocery Product 80,North,COD,4,146.91,15,499.49,Returned,4.9,6
ORD023908,CUST12136,2023-12-10 03:15:55.819116,Books,Books Product 73,South,COD,3,632.6,15,1613.13,Delivered,2.1,1
ORD023909,CUST08405,2023-12-10 03:57:58.749574,Clothing,Clothing Product 9,West,Debit Card,5,4535.45,0,22677.25,Delivered,2.3,3
ORD023910,CUST10659,2023-12-10 04:19:00.214804,Electronics,Electronics Product 47,West,UPI,4,63224.37,0,252897.48,Delivered,3.7,1
ORD023911,CUST04145,2023-12-10 04:40:01.680033,Clothing,Clothing Product 49,East,Net Banking,3,1937.06,0,5811.18,Delivered,4.5,13
ORD023912,CUST13897,2023-12-10 05:01:03.145262,Grocery,Grocery Product 70,North,UPI,5,642.66,0,3213.3,Delivered,3.5,13
ORD023913,CUST06448,2023-12-10 05:01:03.145262,Clothing,Clothing Product 26,North,Debit Card,2,4710.77,5,8950.46,Delivered,1.4,6
ORD023914,CUST04761,2023-12-10 05:22:04.610492,Home & Kitchen,Home & Kitchen Product 40,East,Net Banking,5,3517.39,25,13190.21,Returned,1.5,7
ORD023915,CUST02912,2023-12-10 05:22:04.610492,Books,Books Product 27,Central,Credit Card,4,562.43,30,1574.8,Delivered,2.8,2
ORD023916,CUST08732,2023-12-10 05:43:06.075721,Grocery,Grocery Product 36,North,UPI,4,177.89,0,711.56,Delivered,1.4,2
ORD023917,CUST08186,2023-12-10 06:04:07.540950,Home & Kitchen,Home & Kitchen Product 58,East,Debit Card,5,5898.01,0,29490.05,Cancelled,2.3,1
ORD023918,CUST04064,2023-12-10 06:04:07.540950,Clothing,Clothing Product 13,West,Net Banking,3,2259.86,10,6101.62,Delivered,2.7,13
ORD023919,CUST04933,2023-12-10 06:25:09.006180,Beauty,Beauty Product 85,North,UPI,5,1714.57,10,7715.56,Delivered,2.3,13
ORD023920,CUST05993,2023-12-10 07:07:11.936638,Beauty,Beauty Product 16,South,Credit Card,4,1678.91,10,6044.08,Delivered,4.2,10
ORD023921,CUST10836,2023-12-10 07:07:11.936638,Electronics,Electronics Product 27,West,Debit Card,4,65906.34,30,184537.75,Delivered,1.6,11
ORD023922,CUST07243,2023-12-10 07:07:11.936638,Grocery,Grocery Product 41,East,Net Banking,1,740.17,15,629.14,Returned,4.5,12
ORD023923,CUST06342,2023-12-10 07:07:11.936638,Toys,Toys Product 84,East,COD,3,3521.19,0,10563.57,Delivered,4.2,9
ORD023924,CUST03126,2023-12-10 07:49:14.867097,Books,Books Product 14,Central,UPI,1,378.08,30,264.66,Returned,3.5,7
ORD023925,CUST11075,2023-12-10 09:13:20.728014,Sports,Sports Product 25,Central,Net Banking,4,7576.37,10,27274.93,Delivered,3.3,10
ORD023926,CUST05985,2023-12-10 09:13:20.728014,Books,Books Product 76,North,Debit Card,3,474.74,10,1281.8,Delivered,4.2,6
ORD023927,CUST08404,2023-12-10 09:13:20.728014,Home & Kitchen,Home & Kitchen Product 46,East,UPI,3,3215.0,30,6751.5,Delivered,3.6,4
ORD023928,CUST13955,2023-12-10 10:37:26.588931,Toys,Toys Product 91,South,UPI,3,1327.36,0,3982.08,Cancelled,1.5,1
ORD023929,CUST11950,2023-12-10 10:37:26.588931,Books,Books Product 78,East,Net Banking,5,1137.97,0,5689.85,Delivered,3.0,12
ORD023930,CUST07521,2023-12-10 10:58:28.054161,Electronics,Electronics Product 19,North,UPI,5,18676.95,0,93384.75,Delivered,4.9,9
ORD023931,CUST03161,2023-12-10 10:58:28.054161,Books,Books Product 64,North,UPI,4,1415.69,0,5662.76,Delivered,1.2,11
ORD023932,CUST01592,2023-12-10 11:19:29.519390,Sports,Sports Product 96,West,Debit Card,3,3790.47,10,10234.27,Delivered,2.2,8
ORD023933,CUST01431,2023-12-10 11:40:30.984619,Beauty,Beauty Product 34,East,Net Banking,3,1709.04,5,4870.76,Delivered,3.2,4
ORD023934,CUST01400,2023-12-10 12:01:32.449849,Toys,Toys Product 50,Central,Credit Card,3,1830.05,10,4941.14,Delivered,2.9,9
ORD023935,CUST14265,2023-12-10 12:01:32.449849,Grocery,Grocery Product 71,South,Credit Card,5,362.04,10,1629.18,Cancelled,3.7,5
ORD023936,CUST03525,2023-12-10 12:22:33.915078,Home & Kitchen,Home & Kitchen Product 13,Central,Debit Card,4,6422.42,15,21836.23,Cancelled,1.2,1
ORD023937,CUST05994,2023-12-10 12:22:33.915078,Home & Kitchen,Home & Kitchen Product 55,Central,COD,3,7569.49,0,22708.47,Delivered,4.1,4
ORD023938,CUST04725,2023-12-10 13:25:38.310766,Grocery,Grocery Product 20,North,COD,3,896.64,15,2286.43,Delivered,1.4,12
ORD023939,CUST11934,2023-12-10 13:25:38.310766,Clothing,Clothing Product 1,East,COD,2,2079.86,30,2911.8,Pending,3.2,13
ORD023940,CUST10029,2023-12-10 14:07:41.241224,Toys,Toys Product 20,East,UPI,1,1338.91,0,1338.91,Returned,3.6,10
ORD023941,CUST02955,2023-12-10 14:49:44.171683,Home & Kitchen,Home & Kitchen Product 56,Central,COD,5,4903.89,5,23293.48,Delivered,1.4,6
ORD023942,CUST05137,2023-12-10 15:10:45.636912,Sports,Sports Product 67,North,COD,2,1880.87,15,3197.48,Delivered,1.9,13
ORD023943,CUST09202,2023-12-10 15:52:48.567371,Sports,Sports Product 65,North,Credit Card,4,8662.5,0,34650.0,Delivered,4.4,5
ORD023944,CUST06269,2023-12-10 15:52:48.567371,Beauty,Beauty Product 91,North,Debit Card,1,2462.5,0,2462.5,Delivered,4.0,1
ORD023945,CUST07697,2023-12-10 16:13:50.032600,Grocery,Grocery Product 28,East,Credit Card,4,971.89,30,2721.29,Pending,2.0,12
ORD023946,CUST04492,2023-12-10 16:34:51.497829,Home & Kitchen,Home & Kitchen Product 57,North,UPI,5,8010.52,15,34044.71,Cancelled,2.0,1
ORD023947,CUST05239,2023-12-10 17:16:54.428288,Beauty,Beauty Product 12,South,COD,4,163.04,25,489.12,Delivered,4.8,6
ORD023948,CUST06681,2023-12-10 17:58:57.358747,Books,Books Product 45,South,COD,3,811.05,30,1703.2,Delivered,4.2,11
ORD023949,CUST12999,2023-12-10 17:58:57.358747,Sports,Sports Product 62,South,Net Banking,3,6245.9,0,18737.7,Delivered,2.2,2
ORD023950,CUST04765,2023-12-10 17:58:57.358747,Home & Kitchen,Home & Kitchen Product 12,North,COD,4,3882.44,20,12423.81,Cancelled,1.3,8
ORD023951,CUST05117,2023-12-10 18:19:58.823976,Home & Kitchen,Home & Kitchen Product 35,South,Debit Card,4,11665.15,0,46660.6,Delivered,3.5,7
ORD023952,CUST03677,2023-12-10 18:19:58.823976,Books,Books Product 3,West,UPI,4,1010.62,15,3436.11,Delivered,2.4,12
ORD023953,CUST01965,2023-12-10 18:41:00.289205,Beauty,Beauty Product 52,South,Debit Card,4,2348.64,15,7985.38,Returned,2.1,14
ORD023954,CUST03368,2023-12-10 19:02:01.754435,Toys,Toys Product 78,South,Debit Card,3,2518.32,30,5288.47,Returned,4.3,3
ORD023955,CUST02687,2023-12-10 19:23:03.219664,Home & Kitchen,Home & Kitchen Product 22,West,Debit Card,2,3511.11,30,4915.55,Delivered,2.9,8
ORD023956,CUST14893,2023-12-10 19:23:03.219664,Electronics,Electronics Product 98,East,COD,2,66415.1,10,119547.18,Pending,2.4,8
ORD023957,CUST08789,2023-12-10 19:23:03.219664,Clothing,Clothing Product 39,West,COD,4,1408.75,15,4789.75,Delivered,2.5,13
ORD023958,CUST01810,2023-12-10 19:23:03.219664,Sports,Sports Product 64,South,Debit Card,4,2741.01,20,8771.23,Delivered,4.3,9
ORD023959,CUST14309,2023-12-10 19:44:04.684893,Books,Books Product 16,Central,Debit Card,1,1465.56,20,1172.45,Delivered,2.5,9
ORD023960,CUST12215,2023-12-10 20:05:06.150123,Books,Books Product 15,South,Credit Card,4,702.87,10,2530.33,Delivered,3.7,2
ORD023961,CUST06121,2023-12-10 20:05:06.150123,Clothing,Clothing Product 19,South,Credit Card,2,3065.9,0,6131.8,Delivered,1.8,2
ORD023962,CUST06328,2023-12-10 20:26:07.615352,Electronics,Electronics Product 32,Central,UPI,5,27308.71,20,109234.84,Delivered,2.5,7
ORD023963,CUST01275,2023-12-10 20:47:09.080581,Grocery,Grocery Product 44,Central,Net Banking,5,1094.37,10,4924.66,Delivered,4.7,14
ORD023964,CUST03325,2023-12-10 21:08:10.545810,Clothing,Clothing Product 13,East,COD,4,1908.95,15,6490.43,Delivered,3.3,1
ORD023965,CUST06881,2023-12-10 21:08:10.545810,Grocery,Grocery Product 60,South,Net Banking,4,1538.16,5,5845.01,Cancelled,4.7,8
ORD023966,CUST08194,2023-12-10 21:08:10.545810,Home & Kitchen,Home & Kitchen Product 30,Central,COD,5,11919.55,25,44698.31,Delivered,4.1,7
ORD023967,CUST03042,2023-12-10 21:29:12.011040,Toys,Toys Product 44,South,COD,1,1412.68,20,1130.14,Delivered,1.1,4
ORD023968,CUST03593,2023-12-10 21:50:13.476269,Beauty,Beauty Product 74,South,UPI,2,319.78,0,639.56,Delivered,2.9,12
ORD023969,CUST14392,2023-12-10 21:50:13.476269,Books,Books Product 43,West,Net Banking,4,1492.34,0,5969.36,Delivered,4.3,6
ORD023970,CUST03860,2023-12-10 22:11:14.941498,Beauty,Beauty Product 63,Central,UPI,4,240.86,10,867.1,Delivered,1.2,2
ORD023971,CUST10839,2023-12-10 22:32:16.406728,Beauty,Beauty Product 20,North,Net Banking,1,648.38,15,551.12,Pending,3.8,3
ORD023972,CUST11877,2023-12-10 22:32:16.406728,Beauty,Beauty Product 40,South,Credit Card,2,917.05,0,1834.1,Delivered,4.4,2
ORD023973,CUST02381,2023-12-10 22:53:17.871957,Toys,Toys Product 98,North,Credit Card,4,1961.23,5,7452.67,Delivered,3.9,5
ORD023974,CUST10203,2023-12-10 23:14:19.337186,Beauty,Beauty Product 37,North,Net Banking,2,2238.53,0,4477.06,Delivered,3.0,10
ORD023975,CUST11644,2023-12-10 23:35:20.802416,Home & Kitchen,Home & Kitchen Product 97,West,COD,2,420.4,5,798.76,Delivered,2.4,12
ORD023976,CUST00562,2023-12-10 23:35:20.802416,Toys,Toys Product 78,South,Credit Card,5,1939.97,10,8729.86,Delivered,4.5,8
ORD023977,CUST11608,2023-12-10 23:56:22.267645,Books,Books Product 25,West,Debit Card,4,492.51,0,1970.04,Returned,2.8,14
ORD023978,CUST04782,2023-12-11 00:17:23.732874,Beauty,Beauty Product 59,East,Credit Card,5,2765.63,25,10371.11,Delivered,1.9,2
ORD023979,CUST07055,2023-12-11 00:38:25.198103,Books,Books Product 50,South,Credit Card,2,1161.42,25,1742.13,Cancelled,1.5,5
ORD023980,CUST00063,2023-12-11 00:38:25.198103,Toys,Toys Product 83,East,Debit Card,4,3082.25,10,11096.1,Delivered,3.5,1
ORD023981,CUST14007,2023-12-11 00:59:26.663333,Beauty,Beauty Product 25,North,Credit Card,3,1766.36,0,5299.08,Delivered,2.8,10
ORD023982,CUST08478,2023-12-11 00:59:26.663333,Home & Kitchen,Home & Kitchen Product 9,West,UPI,3,10545.06,5,30053.42,Delivered,2.3,14
ORD023983,CUST04799,2023-12-11 01:20:28.128562,Clothing,Clothing Product 93,East,UPI,1,2344.82,15,1993.1,Cancelled,3.3,14
ORD023984,CUST06328,2023-12-11 01:20:28.128562,Beauty,Beauty Product 26,North,Debit Card,5,2756.83,0,13784.15,Delivered,3.1,7
ORD023985,CUST11189,2023-12-11 01:41:29.593791,Sports,Sports Product 10,West,UPI,2,5104.21,20,8166.74,Returned,3.1,5
ORD023986,CUST11001,2023-12-11 02:02:31.059021,Grocery,Grocery Product 8,West,Net Banking,3,326.66,0,979.98,Delivered,1.8,6
ORD023987,CUST07243,2023-12-11 02:44:33.989479,Sports,Sports Product 70,East,UPI,4,9732.25,0,38929.0,Delivered,4.1,9
ORD023988,CUST04873,2023-12-11 02:44:33.989479,Clothing,Clothing Product 48,West,Net Banking,2,1710.71,5,3250.35,Delivered,1.3,14
ORD023989,CUST00550,2023-12-11 02:44:33.989479,Electronics,Electronics Product 82,North,Debit Card,1,50977.43,30,35684.2,Delivered,3.3,11
ORD023990,CUST07704,2023-12-11 03:05:35.454709,Toys,Toys Product 45,East,UPI,2,3703.93,15,6296.68,Delivered,2.1,3
ORD023991,CUST02184,2023-12-11 03:05:35.454709,Clothing,Clothing Product 56,Central,Credit Card,1,3401.38,0,3401.38,Delivered,1.3,2
ORD023992,CUST04715,2023-12-11 03:26:36.919938,Clothing,Clothing Product 6,East,COD,2,4853.57,10,8736.43,Cancelled,4.7,2
ORD023993,CUST13325,2023-12-11 03:47:38.385167,Clothing,Clothing Product 40,South,Credit Card,4,222.98,15,758.13,Delivered,2.3,11
ORD023994,CUST12728,2023-12-11 03:47:38.385167,Sports,Sports Product 75,West,Net Banking,5,5797.39,10,26088.26,Pending,1.8,12
ORD023995,CUST08661,2023-12-11 04:29:41.315626,Grocery,Grocery Product 75,North,COD,3,105.73,10,285.47,Delivered,2.8,5
ORD023996,CUST14206,2023-12-11 04:29:41.315626,Books,Books Product 11,West,COD,2,690.39,0,1380.78,Pending,3.3,5
ORD023997,CUST13474,2023-12-11 04:29:41.315626,Grocery,Grocery Product 64,North,COD,2,703.41,5,1336.48,Delivered,2.3,3
ORD023998,CUST00752,2023-12-11 05:11:44.246084,Electronics,Electronics Product 51,West,Credit Card,4,79428.14,15,270055.68,Delivered,4.2,14
ORD023999,CUST12420,2023-12-11 05:11:44.246084,Toys,Toys Product 45,East,COD,4,617.77,15,2100.42,Delivered,1.1,12
ORD024000,CUST11728,2023-12-11 05:32:45.711314,Electronics,Electronics Product 38,East,Credit Card,3,3556.9,10,9603.63,Delivered,1.8,12
ORD024001,CUST01782,2023-12-11 06:35:50.107002,Grocery,Grocery Product 85,South,COD,2,308.68,25,463.02,Delivered,2.6,12
ORD024002,CUST08418,2023-12-11 06:35:50.107002,Electronics,Electronics Product 83,Central,UPI,4,55927.55,30,156597.14,Returned,1.4,2
ORD024003,CUST07827,2023-12-11 06:35:50.107002,Home & Kitchen,Home & Kitchen Product 80,West,Net Banking,5,371.52,15,1578.96,Delivered,2.1,9
ORD024004,CUST10225,2023-12-11 06:35:50.107002,Beauty,Beauty Product 39,Central,Credit Card,1,2978.5,0,2978.5,Returned,1.3,6
ORD024005,CUST10181,2023-12-11 06:56:51.572231,Clothing,Clothing Product 9,South,Net Banking,1,311.17,20,248.94,Delivered,1.1,12
ORD024006,CUST09912,2023-12-11 06:56:51.572231,Books,Books Product 58,East,Net Banking,4,358.99,10,1292.36,Delivered,4.0,13
ORD024007,CUST07918,2023-12-11 06:56:51.572231,Books,Books Product 61,Central,Net Banking,3,887.26,0,2661.78,Delivered,3.9,8
ORD024008,CUST01677,2023-12-11 06:56:51.572231,Home & Kitchen,Home & Kitchen Product 57,East,Debit Card,4,4881.28,15,16596.35,Delivered,4.5,8
ORD024009,CUST12801,2023-12-11 07:38:54.502690,Sports,Sports Product 48,East,Credit Card,4,3696.81,5,14047.88,Pending,1.3,9
ORD024010,CUST07998,2023-12-11 07:38:54.502690,Home & Kitchen,Home & Kitchen Product 69,South,Credit Card,1,13305.36,0,13305.36,Returned,2.5,13
ORD024011,CUST09912,2023-12-11 08:41:58.898377,Home & Kitchen,Home & Kitchen Product 18,Central,COD,4,2347.26,10,8450.14,Delivered,2.3,13
ORD024012,CUST00364,2023-12-11 09:03:00.363607,Clothing,Clothing Product 30,Central,COD,3,2427.18,0,7281.54,Returned,3.9,12
ORD024013,CUST08860,2023-12-11 09:45:03.294065,Sports,Sports Product 13,North,UPI,1,2942.3,5,2795.18,Delivered,2.9,10
ORD024014,CUST13085,2023-12-11 10:06:04.759295,Beauty,Beauty Product 55,East,Net Banking,1,2098.77,5,1993.83,Delivered,4.2,9
ORD024015,CUST04163,2023-12-11 11:09:09.154983,Beauty,Beauty Product 43,East,COD,1,2066.16,5,1962.85,Delivered,1.0,11
ORD024016,CUST09126,2023-12-11 11:09:09.154983,Home & Kitchen,Home & Kitchen Product 69,North,Credit Card,5,3718.34,5,17662.12,Delivered,1.8,12
ORD024017,CUST01333,2023-12-11 11:09:09.154983,Beauty,Beauty Product 54,West,Net Banking,2,787.82,10,1418.08,Delivered,4.5,4
ORD024018,CUST05222,2023-12-11 11:51:12.085441,Grocery,Grocery Product 35,East,COD,4,1008.37,0,4033.48,Delivered,3.2,8
ORD024019,CUST11451,2023-12-11 11:51:12.085441,Books,Books Product 59,South,COD,5,1301.86,10,5858.37,Delivered,1.2,6
ORD024020,CUST02617,2023-12-11 12:12:13.550671,Clothing,Clothing Product 6,East,Net Banking,4,3840.48,10,13825.73,Delivered,3.0,6
ORD024021,CUST08032,2023-12-11 12:12:13.550671,Beauty,Beauty Product 23,South,Net Banking,3,686.06,5,1955.27,Delivered,3.8,13
ORD024022,CUST07401,2023-12-11 12:33:15.015900,Sports,Sports Product 55,North,COD,2,8055.88,15,13695.0,Delivered,3.4,4
ORD024023,CUST11410,2023-12-11 13:15:17.946358,Books,Books Product 4,North,Net Banking,4,1114.84,15,3790.46,Cancelled,4.2,8
ORD024024,CUST01737,2023-12-11 13:36:19.411588,Electronics,Electronics Product 11,South,Debit Card,4,8495.34,10,30583.22,Delivered,2.4,12
ORD024025,CUST01186,2023-12-11 13:36:19.411588,Clothing,Clothing Product 100,East,Net Banking,2,882.73,20,1412.37,Cancelled,1.4,11
ORD024026,CUST05881,2023-12-11 14:39:23.807276,Books,Books Product 56,West,COD,3,1019.55,0,3058.65,Returned,2.3,6
ORD024027,CUST12041,2023-12-11 15:42:28.202964,Home & Kitchen,Home & Kitchen Product 71,West,UPI,3,8768.74,5,24990.91,Delivered,3.9,2
ORD024028,CUST14875,2023-12-11 15:42:28.202964,Home & Kitchen,Home & Kitchen Product 6,East,UPI,4,4339.14,15,14753.08,Delivered,1.7,9
ORD024029,CUST02657,2023-12-11 16:24:31.133422,Clothing,Clothing Product 33,South,COD,2,4370.9,25,6556.35,Returned,4.7,2
ORD024030,CUST08084,2023-12-11 16:24:31.133422,Sports,Sports Product 61,West,Net Banking,1,4250.61,20,3400.49,Delivered,1.2,12
ORD024031,CUST05269,2023-12-11 16:45:32.598651,Toys,Toys Product 35,Central,Net Banking,1,901.67,0,901.67,Delivered,4.5,3
ORD024032,CUST11507,2023-12-11 17:06:34.063881,Home & Kitchen,Home & Kitchen Product 26,East,COD,5,7072.57,0,35362.85,Delivered,4.3,13
ORD024033,CUST00231,2023-12-11 17:06:34.063881,Books,Books Product 53,Central,Credit Card,2,469.87,10,845.77,Delivered,1.7,13
ORD024034,CUST07632,2023-12-11 17:27:35.529110,Electronics,Electronics Product 75,Central,Net Banking,3,44333.17,10,119699.56,Delivered,3.7,12
ORD024035,CUST10392,2023-12-11 17:48:36.994339,Sports,Sports Product 83,North,COD,5,8468.73,5,40226.47,Delivered,1.7,7
ORD024036,CUST12008,2023-12-11 19:12:42.855257,Toys,Toys Product 37,East,COD,3,1645.16,0,4935.48,Delivered,1.8,3
ORD024037,CUST03350,2023-12-11 19:12:42.855257,Clothing,Clothing Product 89,Central,Debit Card,5,1079.26,5,5126.48,Returned,3.2,12
ORD024038,CUST12414,2023-12-11 19:54:45.785715,Home & Kitchen,Home & Kitchen Product 49,South,Credit Card,3,10117.22,10,27316.49,Delivered,5.0,12
ORD024039,CUST06974,2023-12-11 20:36:48.716174,Sports,Sports Product 72,North,Net Banking,4,1465.69,0,5862.76,Delivered,2.7,13
ORD024040,CUST01357,2023-12-11 20:36:48.716174,Grocery,Grocery Product 8,East,COD,3,149.67,0,449.01,Delivered,3.0,11
ORD024041,CUST13948,2023-12-11 20:36:48.716174,Electronics,Electronics Product 47,Central,Credit Card,2,29396.45,10,52913.61,Delivered,4.9,10
ORD024042,CUST13548,2023-12-11 20:57:50.181403,Grocery,Grocery Product 37,Central,Debit Card,5,485.72,30,1700.02,Delivered,3.2,7
ORD024043,CUST03914,2023-12-11 21:18:51.646632,Grocery,Grocery Product 97,Central,COD,1,425.26,5,404.0,Delivered,3.4,6
ORD024044,CUST03070,2023-12-11 22:00:54.577091,Grocery,Grocery Product 83,Central,Credit Card,4,1444.08,15,4909.87,Delivered,3.4,5
ORD024045,CUST00582,2023-12-11 22:00:54.577091,Sports,Sports Product 87,North,Debit Card,3,3760.93,20,9026.23,Delivered,1.2,1
ORD024046,CUST04978,2023-12-11 22:21:56.042320,Sports,Sports Product 52,South,UPI,1,3208.53,5,3048.1,Delivered,3.3,1
ORD024047,CUST00929,2023-12-11 22:21:56.042320,Clothing,Clothing Product 30,West,Net Banking,5,4781.89,5,22713.98,Delivered,1.9,1
ORD024048,CUST13113,2023-12-11 23:46:01.903238,Toys,Toys Product 44,Central,Credit Card,4,1186.27,20,3796.06,Delivered,3.7,6
ORD024049,CUST14263,2023-12-12 00:28:04.833696,Electronics,Electronics Product 91,East,COD,4,60649.62,0,242598.48,Delivered,3.6,12
ORD024050,CUST13747,2023-12-12 01:10:07.764155,Grocery,Grocery Product 36,Central,COD,4,1954.76,10,7037.14,Delivered,1.9,1
ORD024051,CUST06517,2023-12-12 01:31:09.229384,Electronics,Electronics Product 11,North,COD,1,63955.81,10,57560.23,Delivered,1.5,3
ORD024052,CUST13783,2023-12-12 01:31:09.229384,Sports,Sports Product 42,South,COD,5,8308.45,15,35310.91,Delivered,3.8,6
ORD024053,CUST04095,2023-12-12 01:31:09.229384,Home & Kitchen,Home & Kitchen Product 32,East,COD,3,9499.4,0,28498.2,Delivered,1.3,3
ORD024054,CUST12694,2023-12-12 02:13:12.159843,Sports,Sports Product 6,East,Debit Card,5,6012.16,0,30060.8,Delivered,4.1,8
ORD024055,CUST02668,2023-12-12 02:55:15.090301,Books,Books Product 41,North,Net Banking,4,553.85,0,2215.4,Delivered,3.3,6
ORD024056,CUST13757,2023-12-12 03:16:16.555531,Home & Kitchen,Home & Kitchen Product 25,East,Credit Card,5,1452.37,15,6172.57,Delivered,2.6,8
ORD024057,CUST02798,2023-12-12 03:37:18.020760,Clothing,Clothing Product 85,South,Net Banking,3,3394.7,30,7128.87,Returned,4.8,12
ORD024058,CUST03178,2023-12-12 03:58:19.485989,Grocery,Grocery Product 68,South,UPI,5,1850.16,10,8325.72,Delivered,1.8,13
ORD024059,CUST06346,2023-12-12 03:58:19.485989,Grocery,Grocery Product 56,South,COD,4,720.84,15,2450.86,Delivered,1.6,7
ORD024060,CUST02817,2023-12-12 04:40:22.416448,Electronics,Electronics Product 31,North,Credit Card,4,28919.59,30,80974.85,Delivered,3.4,8
ORD024061,CUST10531,2023-12-12 04:40:22.416448,Beauty,Beauty Product 62,North,Debit Card,3,2304.03,0,6912.09,Delivered,4.9,6
ORD024062,CUST08297,2023-12-12 05:01:23.881677,Home & Kitchen,Home & Kitchen Product 60,Central,Debit Card,2,3532.82,0,7065.64,Delivered,2.3,4
ORD024063,CUST01566,2023-12-12 05:22:25.346906,Clothing,Clothing Product 22,South,Credit Card,5,2378.03,0,11890.15,Delivered,2.0,4
ORD024064,CUST10522,2023-12-12 06:04:28.277365,Sports,Sports Product 48,South,Credit Card,4,700.01,5,2660.04,Delivered,2.3,5
ORD024065,CUST13798,2023-12-12 06:25:29.742594,Clothing,Clothing Product 28,East,UPI,5,3871.37,15,16453.32,Delivered,1.7,3
ORD024066,CUST11659,2023-12-12 06:25:29.742594,Grocery,Grocery Product 96,Central,Net Banking,3,314.64,5,896.72,Delivered,4.8,13
ORD024067,CUST12065,2023-12-12 06:46:31.207824,Books,Books Product 77,West,Net Banking,1,361.07,10,324.96,Delivered,1.1,13
ORD024068,CUST09527,2023-12-12 07:07:32.673053,Beauty,Beauty Product 83,Central,COD,1,2558.82,0,2558.82,Delivered,1.0,10
ORD024069,CUST13215,2023-12-12 07:28:34.138282,Clothing,Clothing Product 21,Central,COD,4,2195.52,25,6586.56,Delivered,4.9,14
ORD024070,CUST13383,2023-12-12 07:49:35.603512,Grocery,Grocery Product 92,South,COD,3,439.6,10,1186.92,Delivered,2.5,6
ORD024071,CUST07478,2023-12-12 07:49:35.603512,Beauty,Beauty Product 73,Central,Credit Card,3,1410.45,10,3808.22,Cancelled,2.3,6
ORD024072,CUST09225,2023-12-12 08:10:37.068741,Grocery,Grocery Product 9,South,Credit Card,5,801.28,15,3405.44,Delivered,4.2,2
ORD024073,CUST10208,2023-12-12 08:52:39.999199,Beauty,Beauty Product 86,West,Debit Card,4,2993.41,25,8980.23,Delivered,4.2,7
ORD024074,CUST14206,2023-12-12 09:13:41.464429,Home & Kitchen,Home & Kitchen Product 39,East,UPI,1,2363.84,10,2127.46,Delivered,3.0,1
ORD024075,CUST01304,2023-12-12 10:16:45.860117,Toys,Toys Product 56,North,Net Banking,3,530.1,15,1351.76,Delivered,3.3,2
ORD024076,CUST13102,2023-12-12 10:16:45.860117,Electronics,Electronics Product 79,East,UPI,3,25738.11,0,77214.33,Delivered,1.8,11
ORD024077,CUST01711,2023-12-12 10:37:47.325346,Grocery,Grocery Product 55,West,Credit Card,1,977.47,20,781.98,Delivered,3.9,6
ORD024078,CUST12933,2023-12-12 10:58:48.790575,Home & Kitchen,Home & Kitchen Product 68,South,Debit Card,5,14460.84,15,61458.57,Delivered,3.4,6
ORD024079,CUST01345,2023-12-12 11:40:51.721034,Grocery,Grocery Product 45,West,Net Banking,5,1452.33,0,7261.65,Delivered,1.0,11
ORD024080,CUST03476,2023-12-12 12:01:53.186263,Home & Kitchen,Home & Kitchen Product 10,West,UPI,5,11508.7,15,48911.98,Delivered,3.6,8
ORD024081,CUST00432,2023-12-12 12:01:53.186263,Electronics,Electronics Product 19,West,COD,5,59899.5,0,299497.5,Delivered,2.6,10
ORD024082,CUST07780,2023-12-12 12:01:53.186263,Books,Books Product 52,South,UPI,4,1165.47,0,4661.88,Delivered,4.2,1
ORD024083,CUST03753,2023-12-12 12:22:54.651493,Home & Kitchen,Home & Kitchen Product 100,East,Credit Card,5,4082.72,5,19392.92,Pending,3.9,10
ORD024084,CUST06890,2023-12-12 12:22:54.651493,Grocery,Grocery Product 63,South,Net Banking,5,247.93,25,929.74,Returned,3.6,1
ORD024085,CUST06350,2023-12-12 12:43:56.116722,Electronics,Electronics Product 29,North,Debit Card,4,60383.97,10,217382.29,Delivered,4.5,7
ORD024086,CUST01476,2023-12-12 13:04:57.581951,Electronics,Electronics Product 76,Central,COD,3,2785.41,25,6267.17,Delivered,2.6,9
ORD024087,CUST13076,2023-12-12 13:47:00.512410,Home & Kitchen,Home & Kitchen Product 3,West,UPI,2,4085.82,0,8171.64,Delivered,2.4,10
ORD024088,CUST12344,2023-12-12 14:29:03.442868,Beauty,Beauty Product 94,North,COD,5,487.81,10,2195.15,Delivered,3.3,14
ORD024089,CUST12691,2023-12-12 15:32:07.838556,Electronics,Electronics Product 68,North,Debit Card,2,78068.69,10,140523.64,Delivered,2.0,12
